period,movie_id,title,release_year,nb_cast_total,nb_cast_in_graph,nb_communities_in_movie,dominant_community,dominant_community_count,dominant_community_share,is_coherent_with_community,communities_distribution
2010_2019,51540,Horrible Bosses,2011.0,20,20,12,23,7,0.35,False,"{23: 7, 33: 3, 17: 1, 8: 1, 32: 1, 21: 1, 36: 1, 35: 1, 13: 1, 0: 1, 10: 1, 47: 1}"
2010_2019,44264,True Grit,2010.0,31,31,8,35,23,0.742,True,"{25: 1, 4: 1, 46: 2, 28: 1, 45: 1, 11: 1, 35: 23, 14: 1}"
2010_2019,109431,Identity Thief,2013.0,38,38,8,21,25,0.658,True,"{33: 2, 47: 2, 21: 25, 19: 2, 1: 1, 32: 2, 13: 3, 45: 1}"
2010_2019,271718,Trainwreck,2015.0,34,34,12,8,20,0.588,False,"{8: 20, 13: 2, 20: 1, 23: 2, 1: 1, 32: 2, 27: 1, 4: 1, 36: 1, 35: 1, 33: 1, 47: 1}"
2010_2019,39486,Secretariat,2010.0,26,26,9,46,17,0.654,True,"{27: 1, 31: 1, 25: 1, 46: 17, 32: 2, 10: 1, 12: 1, 13: 1, 3: 1}"
2010_2019,50544,Friends with Benefits,2011.0,16,16,8,8,9,0.562,False,"{10: 1, 37: 1, 8: 9, 4: 1, 13: 1, 33: 1, 23: 1, 31: 1}"
2010_2019,325133,Neighbors 2: Sorority Rising,2016.0,30,30,10,8,19,0.633,True,"{13: 2, 31: 2, 36: 1, 8: 19, 4: 1, 12: 1, 32: 1, 17: 1, 33: 1, 21: 1}"
2010_2019,140823,Saving Mr. Banks,2013.0,18,18,9,25,10,0.556,False,"{32: 1, 47: 1, 14: 1, 33: 1, 28: 1, 1: 1, 25: 10, 31: 1, 3: 1}"
2010_2019,89492,This Is 40,2012.0,26,26,8,13,17,0.654,True,"{15: 2, 13: 17, 1: 1, 33: 2, 32: 1, 23: 1, 5: 1, 8: 1}"
2010_2019,49530,In Time,2011.0,26,26,8,10,17,0.654,True,"{10: 17, 6: 1, 47: 2, 43: 1, 7: 2, 15: 1, 24: 1, 26: 1}"
2010_2019,34806,The Back-Up Plan,2010.0,15,15,4,8,11,0.733,True,"{13: 2, 8: 11, 5: 1, 33: 1}"
2010_2019,49022,Something Borrowed,2011.0,13,13,8,8,6,0.462,False,"{13: 1, 8: 6, 12: 1, 35: 1, 24: 1, 15: 1, 47: 1, 25: 1}"
2010_2019,88794,J. Edgar,2011.0,19,19,9,35,8,0.421,False,"{47: 1, 35: 8, 10: 1, 8: 3, 0: 1, 13: 2, 9: 1, 36: 1, 43: 1}"
2010_2019,94348,Alex Cross,2012.0,12,12,5,32,8,0.667,True,"{10: 1, 32: 8, 5: 1, 1: 1, 46: 1}"
2010_2019,336004,Heist,2015.0,37,37,7,32,30,0.811,True,"{27: 1, 36: 2, 8: 1, 0: 1, 25: 1, 32: 30, 43: 1}"
2010_2019,35019,Nanny McPhee and the Big Bang,2010.0,17,17,5,3,13,0.765,True,"{32: 1, 3: 13, 1: 1, 5: 1, 0: 1}"
2010_2019,321741,Concussion,2015.0,72,72,10,5,56,0.778,True,"{12: 2, 14: 1, 5: 56, 32: 2, 10: 1, 47: 5, 13: 1, 41: 1, 35: 1, 27: 2}"
2010_2019,59965,Abduction,2011.0,34,34,11,5,21,0.618,True,"{43: 2, 5: 21, 9: 1, 16: 1, 33: 2, 36: 2, 10: 1, 25: 1, 8: 1, 47: 1, 13: 1}"
2010_2019,98357,Broken City,2013.0,22,22,12,32,10,0.455,False,"{33: 1, 6: 1, 14: 1, 21: 1, 28: 1, 32: 10, 24: 1, 47: 1, 43: 2, 4: 1, 13: 1, 23: 1}"
2010_2019,49526,Premium Rush,2012.0,10,10,7,8,3,0.3,False,"{47: 1, 27: 1, 8: 3, 13: 2, 31: 1, 41: 1, 6: 1}"
2010_2019,268920,Hot Pursuit,2015.0,114,114,4,32,111,0.974,True,"{32: 111, 14: 1, 45: 1, 12: 1}"
2010_2019,119283,Parker,2013.0,31,31,10,32,19,0.613,True,"{19: 1, 13: 2, 23: 1, 32: 19, 17: 1, 15: 1, 43: 2, 24: 2, 21: 1, 8: 1}"
2010_2019,35169,Furry Vengeance,2010.0,16,16,6,33,9,0.562,False,"{32: 2, 19: 1, 33: 9, 31: 1, 13: 2, 2: 1}"
2010_2019,118957,Bait,2012.0,17,17,7,24,11,0.647,True,"{41: 1, 24: 11, 17: 1, 0: 1, 11: 1, 12: 1, 13: 1}"
2010_2019,8967,The Tree of Life,2011.0,18,18,5,32,14,0.778,True,"{32: 14, 3: 1, 7: 1, 17: 1, 26: 1}"
2010_2019,144336,Sabotage,2014.0,57,57,12,12,44,0.772,True,"{32: 2, 1: 1, 12: 44, 7: 1, 8: 1, 3: 1, 46: 1, 15: 1, 33: 1, 21: 1, 36: 2, 16: 1}"
2010_2019,285783,The Walk,2015.0,65,65,3,17,62,0.954,True,"{47: 1, 15: 2, 17: 62}"
2010_2019,45958,Biutiful,2010.0,52,52,1,3,52,1.0,True,{3: 52}
2010_2019,198663,The Maze Runner,2014.0,37,37,7,28,31,0.838,True,"{31: 1, 28: 31, 36: 1, 19: 1, 8: 1, 45: 1, 32: 1}"
2010_2019,239573,Unfinished Business,2015.0,16,16,8,33,8,0.5,False,"{31: 1, 4: 1, 17: 1, 8: 1, 43: 1, 3: 1, 1: 2, 33: 8}"
2010_2019,127493,Stolen,2012.0,13,13,6,32,8,0.615,True,"{32: 8, 14: 1, 9: 1, 25: 1, 13: 1, 19: 1}"
2010_2019,228205,The Longest Ride,2015.0,19,19,10,46,10,0.526,False,"{12: 1, 25: 1, 46: 10, 1: 1, 3: 1, 47: 1, 36: 1, 43: 1, 32: 1, 33: 1}"
2010_2019,77875,Playing for Keeps,2012.0,21,21,5,8,16,0.762,True,"{8: 16, 13: 2, 14: 1, 10: 1, 7: 1}"
2010_2019,192136,Mandela: Long Walk to Freedom,2013.0,15,15,3,25,13,0.867,True,"{15: 1, 0: 1, 25: 13}"
2010_2019,202575,Thunder and the House of Magic,2013.0,22,22,3,13,20,0.909,True,"{13: 20, 27: 1, 3: 1}"
2010_2019,71469,The Darkest Hour,2011.0,15,15,5,9,11,0.733,True,"{28: 1, 9: 11, 13: 1, 12: 1, 31: 1}"
2010_2019,85446,Step Up Revolution,2012.0,12,12,6,41,6,0.5,False,"{41: 6, 45: 1, 13: 1, 14: 2, 10: 1, 0: 1}"
2010_2019,72387,Safe,2012.0,15,15,7,32,8,0.533,False,"{19: 2, 8: 1, 13: 1, 32: 8, 47: 1, 5: 1, 3: 1}"
2010_2019,50647,Wanderlust,2012.0,31,31,15,8,15,0.484,False,"{15: 1, 23: 1, 31: 1, 14: 1, 8: 15, 45: 2, 47: 1, 25: 1, 32: 2, 21: 1, 1: 1, 13: 1, 7: 1, 11: 1, 5: 1}"
2010_2019,55721,Bridesmaids,2011.0,27,27,11,23,13,0.481,False,"{31: 2, 46: 1, 23: 13, 13: 2, 33: 2, 15: 1, 8: 2, 10: 1, 45: 1, 3: 1, 21: 1}"
2010_2019,109414,This Is the End,2013.0,27,27,10,13,15,0.556,False,"{37: 1, 47: 1, 13: 15, 32: 3, 0: 1, 1: 1, 8: 2, 15: 1, 23: 1, 19: 1}"
2010_2019,22907,Takers,2010.0,18,18,11,19,8,0.444,False,"{19: 8, 21: 1, 25: 1, 15: 1, 13: 1, 9: 1, 32: 1, 12: 1, 8: 1, 33: 1, 14: 1}"
2010_2019,87567,The Big Wedding,2013.0,24,24,10,1,13,0.542,False,"{36: 1, 47: 2, 13: 2, 6: 1, 8: 1, 31: 1, 25: 1, 32: 1, 1: 13, 19: 1}"
2010_2019,38322,"Big Mommas: Like Father, Like Son",2011.0,67,67,4,19,64,0.955,True,"{19: 64, 25: 1, 31: 1, 45: 1}"
2010_2019,45612,Source Code,2011.0,24,24,7,17,17,0.708,True,"{24: 1, 23: 1, 27: 1, 15: 2, 17: 17, 21: 1, 28: 1}"
2010_2019,157841,The Young and Prodigious T.S. Spivet,2013.0,35,35,4,17,30,0.857,True,"{17: 30, 6: 1, 25: 3, 33: 1}"
2010_2019,31867,Repo Men,2010.0,15,15,7,32,6,0.4,False,"{1: 1, 32: 6, 25: 2, 8: 2, 17: 2, 43: 1, 19: 1}"
2010_2019,124459,The Incredible Burt Wonderstone,2013.0,15,15,8,43,7,0.467,False,"{32: 2, 21: 1, 23: 1, 43: 7, 33: 1, 5: 1, 8: 1, 13: 1}"
2010_2019,38073,Going the Distance,2010.0,26,26,6,8,17,0.654,True,"{36: 3, 8: 17, 17: 1, 31: 2, 32: 2, 13: 1}"
2010_2019,302156,Criminal,2016.0,62,62,7,3,53,0.855,True,"{27: 2, 47: 1, 4: 3, 3: 53, 13: 1, 17: 1, 36: 1}"
2010_2019,87502,Flight,2012.0,18,18,9,15,7,0.389,False,"{32: 2, 15: 7, 13: 1, 3: 2, 31: 1, 19: 1, 35: 1, 7: 1, 21: 2}"
2010_2019,120467,The Grand Budapest Hotel,2014.0,99,99,2,1,98,0.99,True,"{1: 98, 31: 1}"
2010_2019,296099,Vacation,2015.0,45,45,11,36,33,0.733,True,"{36: 33, 35: 1, 15: 1, 13: 1, 17: 1, 45: 1, 43: 2, 10: 2, 28: 1, 7: 1, 19: 1}"
2010_2019,72570,The Vow,2012.0,14,14,6,17,9,0.643,True,"{33: 1, 23: 1, 3: 1, 25: 1, 32: 1, 17: 9}"
2010_2019,27569,Extraordinary Measures,2010.0,25,25,5,32,20,0.8,True,"{25: 2, 32: 20, 35: 1, 10: 1, 47: 1}"
2010_2019,132363,The Butler,2013.0,28,28,17,32,9,0.321,False,"{32: 9, 19: 1, 7: 1, 0: 1, 46: 1, 13: 3, 17: 1, 3: 1, 23: 1, 8: 2, 25: 1, 31: 1, 20: 1, 33: 1, 35: 1, 47: 1, 43: 1}"
2010_2019,82654,Warm Bodies,2013.0,36,36,7,17,28,0.778,True,"{17: 28, 43: 2, 22: 1, 13: 1, 4: 1, 31: 1, 25: 2}"
2010_2019,59967,Looper,2012.0,34,34,9,32,25,0.735,True,"{47: 1, 17: 1, 28: 1, 32: 25, 21: 1, 25: 1, 8: 1, 43: 2, 14: 1}"
2010_2019,82696,Hope Springs,2012.0,15,15,9,33,5,0.333,False,"{3: 1, 32: 1, 4: 1, 10: 1, 8: 3, 33: 5, 47: 1, 21: 1, 17: 1}"
2010_2019,59436,Midnight in Paris,2011.0,43,43,10,1,33,0.767,True,"{31: 1, 33: 2, 1: 33, 3: 1, 35: 1, 15: 1, 21: 1, 34: 1, 47: 1, 17: 1}"
2010_2019,227783,The Nut Job,2014.0,19,19,8,13,12,0.632,True,"{13: 12, 32: 1, 47: 1, 33: 1, 35: 1, 46: 1, 7: 1, 17: 1}"
2010_2019,37056,Letters to Juliet,2010.0,17,17,4,0,14,0.824,True,"{6: 1, 0: 14, 32: 1, 17: 1}"
2010_2019,76489,The Three Stooges,2012.0,28,28,8,35,20,0.714,True,"{35: 20, 8: 2, 13: 1, 32: 1, 21: 1, 33: 1, 25: 1, 43: 1}"
2010_2019,273481,Sicario,2015.0,41,41,8,28,32,0.78,True,"{28: 32, 46: 2, 5: 1, 47: 1, 15: 1, 32: 1, 23: 2, 35: 1}"
2010_2019,307081,Southpaw,2015.0,24,24,7,32,14,0.583,False,"{24: 1, 33: 3, 32: 14, 46: 1, 0: 2, 5: 2, 47: 1}"
2010_2019,293863,The Age of Adaline,2015.0,35,35,3,25,33,0.943,True,"{25: 33, 32: 1, 17: 1}"
2010_2019,41233,Step Up 3D,2010.0,113,113,2,41,112,0.991,True,"{41: 112, 4: 1}"
2010_2019,22970,The Cabin in the Woods,2012.0,48,48,4,25,44,0.917,True,"{25: 44, 15: 1, 33: 2, 10: 1}"
2010_2019,50456,Hanna,2011.0,18,18,6,3,10,0.556,False,"{1: 3, 28: 1, 0: 2, 3: 10, 47: 1, 10: 1}"
2010_2019,59861,Larry Crowne,2011.0,17,17,10,23,6,0.353,False,"{47: 1, 5: 2, 14: 1, 23: 6, 16: 1, 19: 1, 13: 2, 43: 1, 35: 1, 8: 1}"
2010_2019,133805,Carrie,2013.0,19,19,6,21,14,0.737,True,"{8: 1, 21: 14, 10: 1, 11: 1, 19: 1, 17: 1}"
2010_2019,109421,Side Effects,2013.0,29,29,9,8,21,0.724,True,"{1: 1, 10: 1, 14: 1, 23: 1, 36: 1, 8: 21, 39: 1, 35: 1, 47: 1}"
2010_2019,51162,Winnie the Pooh,2011.0,10,10,2,13,9,0.9,True,"{13: 9, 8: 1}"
2010_2019,239566,Get on Up,2014.0,63,63,13,32,49,0.778,True,"{15: 1, 32: 49, 23: 1, 12: 1, 1: 1, 19: 1, 2: 1, 36: 1, 27: 1, 45: 3, 21: 1, 47: 1, 5: 1}"
2010_2019,184346,Deliver Us from Evil,2014.0,31,31,9,33,23,0.742,True,"{28: 1, 33: 23, 31: 1, 0: 1, 8: 1, 47: 1, 1: 1, 46: 1, 15: 1}"
2010_2019,48340,Sanctum,2011.0,13,13,4,24,10,0.769,True,"{19: 1, 24: 10, 33: 1, 21: 1}"
2010_2019,72207,The Five-Year Engagement,2012.0,28,28,10,13,16,0.571,False,"{13: 16, 28: 1, 8: 2, 3: 2, 33: 1, 1: 2, 19: 1, 23: 1, 10: 1, 27: 1}"
2010_2019,43539,The Next Three Days,2010.0,42,42,11,43,31,0.738,True,"{6: 1, 45: 1, 43: 31, 31: 2, 15: 1, 47: 1, 32: 1, 13: 1, 5: 1, 9: 1, 33: 1}"
2010_2019,43347,Love & Other Drugs,2010.0,21,21,11,43,8,0.381,False,"{24: 1, 6: 1, 17: 1, 13: 2, 43: 8, 10: 2, 23: 1, 8: 2, 31: 1, 37: 1, 5: 1}"
2010_2019,58151,Fright Night,2011.0,16,16,6,8,11,0.688,True,"{13: 1, 33: 1, 21: 1, 8: 11, 43: 1, 4: 1}"
2010_2019,76640,The Last Stand,2013.0,18,18,9,32,7,0.389,False,"{32: 7, 3: 1, 8: 1, 15: 3, 19: 1, 1: 1, 46: 1, 17: 1, 13: 2}"
2010_2019,57089,Hoodwinked Too! Hood VS. Evil,2011.0,15,15,8,13,8,0.533,False,"{13: 8, 3: 1, 33: 1, 7: 1, 46: 1, 31: 1, 23: 1, 37: 1}"
2010_2019,46829,Barney's Version,2010.0,10,10,7,13,4,0.4,False,"{14: 1, 13: 4, 10: 1, 36: 1, 23: 1, 3: 1, 25: 1}"
2010_2019,146238,Runner Runner,2013.0,19,19,12,35,6,0.316,False,"{27: 1, 3: 1, 10: 1, 37: 1, 35: 6, 16: 1, 45: 1, 17: 2, 32: 2, 21: 1, 9: 1, 12: 1}"
2010_2019,102362,Dead Man Down,2013.0,36,36,5,33,32,0.889,True,"{33: 32, 8: 1, 3: 1, 19: 1, 1: 1}"
2010_2019,76349,1911,2011.0,22,22,2,13,21,0.955,True,"{13: 21, 3: 1}"
2010_2019,265208,Wild Card,2015.0,25,25,11,32,11,0.44,False,"{19: 3, 8: 2, 23: 1, 32: 11, 10: 1, 37: 1, 21: 2, 3: 1, 47: 1, 28: 1, 5: 1}"
2010_2019,45610,Machine Gun Preacher,2011.0,33,33,7,25,24,0.727,True,"{8: 1, 23: 1, 25: 24, 37: 3, 27: 2, 21: 1, 28: 1}"
2010_2019,271331,United Passions,2014.0,9,9,4,3,5,0.556,False,"{3: 5, 15: 1, 35: 2, 1: 1}"
2010_2019,215211,Grace of Monaco,2014.0,26,26,5,3,22,0.846,True,"{3: 22, 23: 1, 13: 1, 0: 1, 1: 1}"
2010_2019,367961,Savva. Heart of the Warrior,2015.0,15,15,2,8,14,0.933,True,"{8: 14, 3: 1}"
2010_2019,223702,Sausage Party,2016.0,34,34,10,13,23,0.676,True,"{13: 23, 31: 1, 47: 1, 37: 1, 32: 1, 15: 1, 36: 1, 1: 2, 46: 1, 25: 2}"
2010_2019,254470,Pitch Perfect 2,2015.0,122,122,4,45,119,0.975,True,"{45: 119, 39: 1, 31: 1, 37: 1}"
2010_2019,323676,The Boss,2016.0,12,12,8,33,4,0.333,False,"{33: 4, 23: 1, 8: 1, 21: 1, 13: 2, 32: 1, 25: 1, 46: 1}"
2010_2019,277216,Straight Outta Compton,2015.0,60,60,4,46,57,0.95,True,"{46: 57, 15: 1, 17: 1, 14: 1}"
2010_2019,315664,Florence Foster Jenkins,2016.0,20,20,6,3,15,0.75,True,"{3: 15, 0: 1, 35: 1, 4: 1, 25: 1, 13: 1}"
2010_2019,318846,The Big Short,2015.0,103,103,3,32,97,0.942,True,"{47: 3, 32: 97, 45: 3}"
2010_2019,192577,Space Pirate Captain Harlock,2013.0,10,10,1,18,10,1.0,True,{18: 10}
2010_2019,137093,Last Vegas,2013.0,17,17,10,32,7,0.412,False,"{36: 1, 47: 1, 43: 2, 13: 1, 32: 7, 28: 1, 19: 1, 8: 1, 5: 1, 25: 1}"
2010_2019,112949,Safe Haven,2013.0,21,21,5,8,15,0.714,True,"{14: 1, 8: 15, 15: 2, 13: 2, 7: 1}"
2010_2019,23483,Kick-Ass,2010.0,26,26,10,8,13,0.5,False,"{15: 2, 8: 13, 32: 1, 3: 2, 43: 1, 17: 3, 19: 1, 13: 1, 10: 1, 35: 1}"
2010_2019,62206,30 Minutes or Less,2011.0,15,15,6,8,9,0.6,True,"{27: 1, 13: 2, 8: 9, 23: 1, 43: 1, 32: 1}"
2010_2019,218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014.0,35,35,8,8,25,0.714,True,"{32: 1, 21: 1, 8: 25, 33: 2, 47: 3, 43: 1, 7: 1, 15: 1}"
2010_2019,192102,3 Days to Kill,2014.0,16,16,6,19,10,0.625,True,"{27: 1, 32: 2, 45: 1, 19: 10, 17: 1, 3: 1}"
2010_2019,23172,The Spy Next Door,2010.0,16,16,6,13,11,0.688,True,"{13: 11, 17: 1, 25: 1, 46: 1, 27: 1, 28: 1}"
2010_2019,10317,Our Brand Is Crisis,2015.0,14,14,9,32,6,0.429,False,"{33: 1, 37: 1, 13: 1, 32: 6, 27: 1, 8: 1, 19: 1, 14: 1, 0: 1}"
2010_2019,58431,Pride and Prejudice and Zombies,2016.0,22,22,7,3,16,0.727,True,"{3: 16, 1: 1, 24: 1, 37: 1, 33: 1, 0: 1, 4: 1}"
2010_2019,59859,Kick-Ass 2,2013.0,22,22,11,8,10,0.455,False,"{15: 1, 8: 10, 21: 1, 45: 1, 3: 3, 32: 1, 25: 1, 43: 1, 19: 1, 0: 1, 28: 1}"
2010_2019,254473,Brick Mansions,2014.0,12,12,3,17,10,0.833,True,"{19: 1, 17: 10, 43: 1}"
2010_2019,63574,Joyful Noise,2012.0,11,11,6,8,5,0.455,False,"{23: 1, 8: 5, 13: 1, 32: 1, 21: 2, 28: 1}"
2010_2019,61891,Anonymous,2011.0,78,78,5,0,74,0.949,True,"{0: 74, 3: 1, 32: 1, 6: 1, 4: 1}"
2010_2019,56288,Spy Kids: All the Time in the World,2011.0,11,11,5,13,7,0.636,True,"{13: 7, 28: 1, 8: 1, 33: 1, 23: 1}"
2010_2019,303858,Money Monster,2016.0,53,53,10,5,43,0.811,True,"{1: 2, 5: 43, 11: 1, 3: 1, 25: 1, 0: 1, 33: 1, 47: 1, 41: 1, 15: 1}"
2010_2019,169917,A Walk Among the Tombstones,2014.0,48,48,8,33,40,0.833,True,"{47: 1, 33: 40, 12: 2, 10: 1, 31: 1, 35: 1, 5: 1, 13: 1}"
2010_2019,22894,Legion,2010.0,15,15,7,19,9,0.6,True,"{15: 1, 8: 1, 37: 1, 19: 9, 24: 1, 17: 1, 3: 1}"
2010_2019,134374,Pain & Gain,2013.0,25,25,7,19,18,0.72,True,"{33: 1, 19: 18, 37: 1, 13: 2, 1: 1, 45: 1, 14: 1}"
2010_2019,62838,New Year's Eve,2011.0,35,35,11,13,22,0.629,True,"{36: 2, 13: 22, 27: 1, 8: 2, 32: 2, 46: 1, 19: 1, 5: 1, 1: 1, 15: 1, 12: 1}"
2010_2019,70436,The Raven,2012.0,11,11,5,3,6,0.545,False,"{13: 2, 3: 6, 9: 1, 8: 1, 27: 1}"
2010_2019,316002,Accidental Love,2015.0,17,17,9,13,9,0.529,False,"{24: 1, 13: 9, 17: 1, 25: 1, 14: 1, 1: 1, 46: 1, 5: 1, 23: 1}"
2010_2019,238615,Self/less,2015.0,43,43,8,32,32,0.744,True,"{3: 4, 15: 1, 32: 32, 5: 1, 21: 1, 39: 1, 19: 2, 13: 1}"
2010_2019,239571,The Best of Me,2014.0,34,34,8,32,26,0.765,True,"{23: 1, 17: 1, 25: 1, 7: 1, 32: 26, 3: 2, 33: 1, 21: 1}"
2010_2019,50014,The Help,2011.0,34,34,10,32,25,0.735,True,"{8: 1, 12: 1, 32: 25, 43: 1, 7: 1, 17: 1, 45: 1, 35: 1, 21: 1, 15: 1}"
2010_2019,162903,The Fifth Estate,2013.0,26,26,11,3,16,0.615,True,"{31: 1, 15: 1, 37: 1, 0: 1, 4: 1, 21: 1, 3: 16, 17: 1, 33: 1, 25: 1, 1: 1}"
2010_2019,208763,Forbidden Kingdom,2014.0,22,22,3,33,20,0.909,True,"{10: 1, 33: 20, 3: 1}"
2010_2019,254024,The Face of an Angel,2014.0,16,16,5,25,12,0.75,True,"{25: 12, 12: 1, 15: 1, 13: 1, 3: 1}"
2010_2019,168530,Ride Along,2014.0,45,45,5,19,40,0.889,True,"{19: 40, 27: 1, 43: 1, 21: 2, 36: 1}"
2010_2019,88042,Parental Guidance,2012.0,18,18,8,21,9,0.5,False,"{21: 9, 31: 1, 32: 2, 13: 2, 23: 1, 8: 1, 3: 1, 46: 1}"
2010_2019,41630,No Strings Attached,2011.0,31,31,8,13,24,0.774,True,"{15: 1, 13: 24, 35: 1, 19: 1, 21: 1, 7: 1, 23: 1, 14: 1}"
2010_2019,77877,The Lucky One,2012.0,11,11,6,32,6,0.545,False,"{36: 1, 8: 1, 5: 1, 32: 6, 43: 1, 21: 1}"
2010_2019,175555,A Madea Christmas,2013.0,15,15,8,10,8,0.533,False,"{10: 8, 46: 1, 19: 1, 41: 1, 13: 1, 21: 1, 32: 1, 36: 1}"
2010_2019,75174,The Grey,2012.0,16,16,7,15,9,0.562,False,"{47: 1, 36: 1, 15: 9, 43: 1, 3: 1, 37: 1, 25: 2}"
2010_2019,77866,Contraband,2012.0,15,15,8,46,6,0.4,False,"{33: 2, 25: 1, 28: 2, 46: 6, 13: 1, 10: 1, 35: 1, 31: 1}"
2010_2019,198185,Million Dollar Arm,2014.0,14,14,8,32,6,0.429,False,"{13: 2, 32: 6, 35: 1, 31: 1, 5: 1, 19: 1, 21: 1, 43: 1}"
2010_2019,227156,The Giver,2014.0,23,23,5,3,18,0.783,True,"{25: 1, 3: 18, 8: 2, 31: 1, 46: 1}"
2010_2019,190955,Blood Ties,2013.0,16,16,12,5,4,0.25,False,"{5: 4, 33: 1, 47: 2, 37: 1, 13: 1, 23: 1, 27: 1, 32: 1, 17: 1, 35: 1, 8: 1, 45: 1}"
2010_2019,57431,The Sitter,2011.0,31,31,5,8,26,0.839,True,"{15: 2, 47: 1, 8: 26, 21: 1, 23: 1}"
2010_2019,284536,The Gambler,2014.0,22,22,11,32,12,0.545,False,"{33: 1, 31: 1, 20: 1, 46: 1, 32: 12, 16: 1, 1: 1, 3: 1, 10: 1, 13: 1, 8: 1}"
2010_2019,152737,August: Osage County,2013.0,20,20,12,28,6,0.3,False,"{3: 1, 5: 1, 35: 1, 0: 1, 32: 3, 36: 1, 33: 1, 8: 1, 13: 2, 31: 1, 28: 6, 46: 1}"
2010_2019,319888,Eddie the Eagle,2016.0,27,27,6,0,20,0.741,True,"{3: 2, 6: 1, 10: 1, 0: 20, 17: 1, 4: 2}"
2010_2019,22971,Dear John,2010.0,9,9,7,32,3,0.333,False,"{6: 1, 23: 1, 2: 1, 33: 1, 36: 1, 32: 3, 17: 1}"
2010_2019,34813,The Losers,2010.0,16,16,7,13,9,0.562,False,"{27: 1, 13: 9, 15: 2, 3: 1, 32: 1, 5: 1, 14: 1}"
2010_2019,46261,Don't Be Afraid of the Dark,2010.0,9,9,5,24,5,0.556,False,"{3: 1, 15: 1, 23: 1, 0: 1, 24: 5}"
2010_2019,43931,My Soul to Take,2010.0,14,14,6,5,9,0.643,True,"{17: 1, 32: 1, 5: 9, 8: 1, 15: 1, 1: 1}"
2010_2019,276907,Legend,2015.0,40,40,6,3,35,0.875,True,"{47: 1, 3: 35, 0: 1, 15: 1, 13: 1, 32: 1}"
2010_2019,65055,Shark Night,2011.0,12,12,5,25,7,0.583,False,"{24: 1, 25: 7, 35: 1, 32: 2, 7: 1}"
2010_2019,200505,Draft Day,2014.0,19,19,10,13,8,0.421,False,"{27: 1, 21: 1, 13: 8, 23: 2, 25: 1, 35: 1, 9: 1, 15: 2, 47: 1, 32: 1}"
2010_2019,60309,The Conspirator,2010.0,18,18,13,17,3,0.167,False,"{27: 1, 17: 3, 13: 1, 33: 1, 8: 2, 1: 1, 36: 1, 25: 3, 43: 1, 28: 1, 15: 1, 3: 1, 47: 1}"
2010_2019,293646,The 33,2015.0,26,26,8,7,19,0.731,True,"{13: 1, 3: 1, 7: 19, 14: 1, 15: 1, 5: 1, 27: 1, 0: 1}"
2010_2019,133698,Fly Me to the Moon,2012.0,11,11,2,34,10,0.909,True,"{32: 1, 34: 10}"
2010_2019,59440,Warrior,2011.0,28,28,9,5,14,0.5,False,"{47: 2, 13: 2, 23: 1, 33: 2, 15: 3, 19: 1, 5: 14, 16: 1, 43: 2}"
2010_2019,77883,The Possession,2012.0,14,14,3,25,12,0.857,True,"{27: 1, 25: 12, 1: 1}"
2010_2019,64639,Straw Dogs,2011.0,20,20,7,19,13,0.65,True,"{17: 1, 8: 2, 31: 1, 19: 13, 35: 1, 45: 1, 32: 1}"
2010_2019,72113,Carnage,2011.0,6,6,4,25,3,0.5,False,"{8: 1, 25: 3, 32: 1, 7: 1}"
2010_2019,94352,Cirque du Soleil: Worlds Away,2012.0,7,7,1,24,7,1.0,True,{24: 7}
2010_2019,152742,The Best Offer,2013.0,16,16,3,21,14,0.875,True,"{24: 1, 3: 1, 21: 14}"
2010_2019,49953,A Turtle's Tale: Sammy's Adventures,2010.0,10,10,5,13,5,0.5,False,"{13: 5, 3: 2, 21: 1, 1: 1, 35: 1}"
2010_2019,48034,Little White Lies,2010.0,27,27,2,30,25,0.926,True,"{30: 25, 47: 2}"
2010_2019,39845,Love Ranch,2010.0,12,12,7,43,6,0.5,False,"{17: 1, 43: 6, 25: 1, 37: 1, 14: 1, 32: 1, 19: 1}"
2010_2019,36696,Space Dogs,2010.0,10,10,1,8,10,1.0,True,{8: 10}
2010_2019,109091,The Counselor,2013.0,30,30,14,21,14,0.467,False,"{17: 1, 13: 2, 3: 2, 0: 1, 31: 1, 32: 2, 8: 1, 21: 14, 45: 1, 25: 1, 10: 1, 6: 1, 12: 1, 33: 1}"
2010_2019,38543,Ironclad,2011.0,41,41,7,13,35,0.854,True,"{13: 35, 15: 1, 10: 1, 14: 1, 23: 1, 0: 1, 33: 1}"
2010_2019,290864,Kung Fu Jungle,2014.0,10,10,1,16,10,1.0,True,{16: 10}
2010_2019,242166,Red Sky,2014.0,13,13,2,8,12,0.923,True,"{8: 12, 28: 1}"
2010_2019,83770,On the Road,2012.0,17,17,11,32,7,0.412,False,"{11: 1, 3: 1, 43: 1, 27: 1, 32: 7, 34: 1, 25: 1, 8: 1, 13: 1, 17: 1, 23: 1}"
2010_2019,174751,Jane Got a Gun,2016.0,15,15,8,33,6,0.4,False,"{15: 2, 33: 6, 0: 1, 5: 1, 10: 1, 3: 1, 8: 1, 28: 2}"
