actor,degree
Hynden Walch,29
Barbara Ann Grimes,29
Brenda Pickleman,29
Eric Saiet,29
Rob Riley,29
Tony DeGuide,29
Robert Minkoff,29
Reni Santoni,29
Brian Dennehy,14
Jaimz Woolvett,32
Rob Campbell,55
Ron White,32
Jefferson Mappin,32
Jeremy Ratchford,32
Philip Maurice Hayes,32
Tara Frederick,32
Beverley Elliott,32
Shane Meier,32
Robert Koons,32
Mina E. Mina,32
John Pyper-Ferguson,32
Walter Marsh,32
Larry Reese,32
Blair Haynes,32
Frank C. Turner,32
Ben Cardinal,32
Michael Charrois,32
Michael Maurer,32
George Orrison,32
Greg Goossen,32
Ralph Bellamy,16
Alex Hyde-White,16
Elinor Donahue,47
Judith Baldwin,16
John David Carson,16
Michael French,16
Allan Kent,16
"Stacy Keach, Sr.",16
Scott Marshall,16
Doug E. Doug,14
Rawle D. Lewis,14
Peter Outerbridge,14
Paul Coeur,14
Larry Gilman,14
Kristoffer Cooper,14
Charles Hyatt,14
Winston Stona,14
Bertina Macauley,14
Pauline Stone Myrie,14
Michael Rosenbaum,25
Loretta Devine,25
Julian Richings,88
Gord Martineau,94
Stephanie Mills,25
Danny Comden,25
Nancy McAlear,25
Kay Hawtrey,94
Angela Vint,25
J.C. Kenny,25
Shawn Mathieson,25
Clé Bennett,25
Danielle Brett,25
Roberta Angelica,25
Matt Birman,25
Klaus Maria Brandauer,11
Bill Moseley,11
Clint Youngreen,11
Pius Savage,11
Aaron Hotch,11
Charles Jimmie Sr.,11
Dick Mackey,11
Suzanne Kent,11
Tom Green,30
Glynis Johns,30
Jason Blicker,30
Jennifer Irwin,30
Rob Stefaniuk,30
Natalie Radford,30
Karyn Dwyer,30
Chuck Campbell,30
Jack Newman,30
Dan Redican,30
Joan Massiah,30
Jean Howell,30
Mallory Margel,30
Jane Moffat,30
Tracy Wright,30
Robert Clark,30
Boyd Banks,100
Spencer Humm,30
Fraser McGregor,30
Jonathan Gabriel Robbins,30
Jason Sehorn,30
Janet Jackson,27
Tupac Amaru Shakur,27
Joe Torry,54
Tyra Ferrell,37
Maya Angelou,27
Ché J. Avery,27
Lloyd Avery II,27
Kimberly Brooks,27
Maia Campbell,31
Michael Colyar,27
Kina Cosper,27
"John Cothran, Jr.",37
Dina D.,27
Norma Donaldson,27
Kelly Joe Dugan,27
Suliamen El Hadi,27
Omar Ben Hassan,27
Jalal Nuriddin,27
Daoud Spencer,27
Rene Elizondo,27
Allen Payne,8
Simbi Khali,8
Mark-Paul Gosselaar,14
Poppy Montgomery,14
Randy Pearlstein,14
Corey Page,14
Alyson Hannigan,56
Mari Morrow,14
Mark Carapezza,14
Jeff Tarpley,14
Jason Segel,35
Linda Cardellini,14
Judyann Elder,26
Dave Ruby,14
Cher,24
Lily Tomlin,39
Baird Wallace,15
Charlie Lucas,15
Massimo Ghini,15
Claudio Spadaro,15
Paul Chequer,15
Giacomo Gonnella,15
Allan Caister Pearce,15
Hermann Weiskopf,15
Roberto Farnesi,15
Chris Larkin,15
Bethany Joy Lenz,9
Stephen King,9
Ed Wheeler,9
Walter Bobbie,9
Zelda Harris,15
Carlton Williams,15
Sharif Rashed,15
Tse-Mach Washington,15
Christopher Knowings,15
Ivelka Reyes,15
Richard Whiten,15
Keith Johnson,15
Diane Lane,15
Tovah Feldshuh,26
Stewart Bick,15
Jess Platt,15
Star Jasper,15
Ellen David,15
Lisa Bronwyn Moore,15
Victoria Barkoff,15
Tamar Kozlov,15
Jesse Lavendel,15
Greta Scacchi,70
Jean-Pierre Aumont,13
Nancy Marchand,13
Charlotte de Turckheim,13
Lambert Wilson,13
Steve Kalfa,13
Donald Faison,70
Elisa Donovan,13
Twink Caplan,13
Justin Walker,13
Julie Brown,13
Nicole Bilderback,13
Heath Ledger,43
Larisa Oleynik,43
Susan May Pratt,54
Gabrielle Union,65
David Leisure,43
Greg Jackson,43
Kyle Cease,43
Terence Heuston,43
Cameron Fraser,43
Eric Riedmann,43
Quinn Maixner,43
Demegio Kimbrough,43
Todd Butler,43
Dennis Mosley,43
Bianca Kajlich,43
Nick Vukelic,43
Ben Laurance,43
Aidan Kennedy,43
Jelani Quinn,43
Jesse Dyer,43
Aaron Therol,43
Heather Taylor,43
Joshua Thorpe,43
J.R. Johnson,43
Wendy Gottlieb,43
Brian Hood,43
Travis Muller,43
Ari Karczag,43
Laura Kenny,43
Alice Evans,43
Jesper Inglis,43
Nick Brown,43
Monique Powell,43
Brian Mashburn,43
Kay Hanley,43
Michael Eisenstein,43
Kathy Ireland,23
Lance Kinsey,23
Charles Cyphers,23
Peter MacNicol,5
Dom DeLuise,5
Dan Monahan,5
China Chow,9
Avery Brooks,60
"Antonio Sabàto, Jr.",9
Lainie Kazan,9
Robin Dunne,9
Robert Joy,6
Alex Vincent,9
Jenny Agutter,9
Gerrit Graham,9
Christine Elise,9
Peter Haskell,9
Raymond Singer,9
Orson Bean,16
Carlos Jacott,27
Byrne Piven,16
Michael Ralph,11
Darrel Heath,11
Paula Jai Parker,70
Dartanyan Edmonds,11
Foxy Brown,11
Billy Dee Williams,11
Norm Macdonald,70
Traylor Howard,70
Gary Coleman,72
Kevin Farley,93
Rebecca Romijn,70
Fred Wolf,70
Bradley Reid,70
Matt Steinberg,72
Joseph Sicilia,70
Austin Pool,70
Gerry Mendicino,70
A. Frank Ruffo,70
Hrant Alianak,70
Michael Vollans,70
Grant Nickalls,70
Deborah Hinderstein,70
Laura Stone,70
Polly Shannon,70
Rummy Bishop,70
Henry Chan,70
James Carroll,70
Paul O'Sullivan,70
Uni Park,70
B.J. McQueen,70
Tony Meyler,70
Shane Daly,70
James Binkley,70
James Downey,70
Wilfrid Bray,70
Jessica Booker,70
Lloyd White,70
Dini Petty,70
Mike Anscombe,70
Howard Jerome,70
Joslyn Wenn,70
Robbie Rox,70
Chris Gillett,70
Sanjay Taiwar,70
Trevor Bain,70
George Sperdakos,70
Eleanor Doyes,70
Laura Pudwell,70
Emilio Roman,70
George Chuvalo,70
Ken Norton,70
Christine Odom,70
Richard Sali,70
Michael A. Miranda,70
Mif,70
Cliff Saunders,70
Bess Motta,70
Arlaine Wright,70
Michael Stevens,70
Jennifer Steede,70
Suzanne Somers,66
Joan Rivers,66
Mink Stole,87
Justin Whalin,66
Mary Jo Catlett,66
John Badila,66
Doug Roberts,66
Patricia Hearst,66
Anthony 'Chip' Brienza,66
Johnny Alonso,66
Rosemary Knower,66
Scott Morgan,66
Tim Caggiano,66
Patricia Dunnock,66
Lonnie Horsey,66
Kathy Fannon,66
Jeff Mandon,66
Colgate Salsbury,66
Patsy Grady Abrams,66
Richard Pilcher,66
Beau James,66
Stan Brandorff,66
Kim Swann,66
Bus Howard,66
Alan J. Wendl,66
Nancy Robinette,66
Peter Bucossi,66
Loretto McNally,66
Wilfred E. Williams,66
Joshua L. Shoemaker,66
Susan Lowe,66
John Calvin Doyle,66
Mary Vivian Pearce,66
Brigid Berlin,66
Jordan Brown,66
Jeffrey Pratt Gordon,66
Shelbi Clarke,66
Nat Benchley,66
Kyf Brewer,66
Teresa R. Pete,66
Zachary S. Pete,66
Richard Pelzman,66
Chad Bankerd,66
Robert Roser,66
Mike Offenheiser,66
Lee Hunsaker,66
Michael S. Walter,66
Mojo Gentry,66
Gwendolyn Briley-Strand,66
Jennifer Mendenhall,66
Catherine Anne Hayes,66
Susan Duvall,66
Valerie Yarborough,66
Jordan Young,66
L7,66
Jennifer Finch,66
Suzi Gardner,66
Demetra Plakas,66
Donita Sparks,66
John A. Schneider,66
Lyrica Montague,66
Bruce McCulloch,14
Jim Breuer,25
Ana Gasteyer,14
Ted McGinley,14
Ryan Reynolds,14
G.D. Spradlin,14
Robert Ri'chard,10
Fredro Starr,10
Sara Gilbert,26
Vic Polizos,10
Sherry Stringfield,33
Erika Alexander,33
Aemilia Robinson,33
Lauren Hutton,33
John Hines,33
Barbara Radecki,33
Victor Sutherland,33
Sheryl Crow,33
Heidi Klum,33
Sophie Rousseau,33
Cindy Crawford,33
Georgina Grenville,33
Victor Browne,33
Cameron Mathison,33
Jay Goede,33
Patrick Taylor,33
Michael Pitt,33
Vieslav Krystyan,33
Ryan O'Neal,36
Elisa Leonetti,9
Mark Nassar,9
Charlotte Lewis,10
Chris Penn,66
Eric Allan Kramer,39
Victor Argo,74
Maria Pitillo,39
Michael Beach,52
Joe D'Angerio,39
John Bower,39
John Cenatiempo,39
Scott Evers,39
Hilary Klym,39
Steve Gonzales,39
David Dean,39
Ed Lauter,39
Enzo Rossi,39
Nancy Young,39
Bruce Altman,18
Lori Tan Chinn,18
Leigh French,18
George Cheung,18
Murphy Dunne,18
Gregory Snegoff,18
Skipp Lynch,18
Julie Payne,18
Richard Roxburgh,5
Dmitri Prachenko,15
Gregory Perrelli,15
Joey Hannon,15
Jason Biggs,42
Chris Klein,55
Shannon Elizabeth,42
Seann William Scott,42
Chris Owen,64
Eric Lively,42
Molly Cheek,42
Justin Isfeld,42
Lawrence Pressman,61
Christina Milian,42
Woody Schultz,42
Akuyoe Graham,42
Veronica Lauren,42
Fletcher Sheridan,42
Robyn Roth,42
Jamar Cargo,42
Sasha Barrese,42
Jillian Bach,42
Katie Lansdale,42
Travis Cody Aimer,42
Mark Hoppus,42
Daniel Spink,42
Clementine Ford,42
Casey Erklin,42
Hilary Angelo,42
Sean Young,18
Dan Marino,18
Noble Willingham,18
Tiny Ron Taylor,18
Rebecca Ferratti,18
Bubba Baker,18
Greg Finley,18
Richard Linklater,15
David Letterman,14
Tony Darling,12
Kristofor Brown,12
Jacqueline Barba,12
Pamela Blair,12
Robert Forster,31
Sid Haig,31
Tangie Ambrose,31
T'Keyah Crystal Keymah,31
Vanessia Valentino,31
Diana Uribe,31
Elizabeth McInerney,31
Colleen Mayne,31
Laura Lovelace,82
Christine Lydon,31
Julia Ervin,31
Juliet Long,31
Candice Briese,31
Gary Mann,31
Jeffrey Deedrick,31
Roy Nesvold,31
Herbert Hans Wilmsen,31
Hattie Winston,31
Ellis E. Williams,31
Don Austen,19
Meredith Braun,17
Ed Sanders,17
Simon Buckley,17
Craig Crane,17
John Eccleston,17
Steven Mackintosh,47
Robin Weaver,17
Jessica Fox,17
David Shaw-Parker,17
Edward Sanders,17
Kristopher Milnes,17
Russell Martin,17
Anthony Hamblin,17
Fergus Brazier,17
Mal Z. Lawrence,57
Paul Cicero,57
Ray Iannicelli,70
Sonny Zito,57
Lenny Clarke,57
Peter Yoshida,57
Jay Boryea,57
Lenny Venito,57
Richard Mawe,57
Michael Lombardi,57
E. Matthew Yavne,57
Erik LaRay Harvey,57
Dominic Marcus,57
George Kmeck,57
Joseph Parisi,57
Charlie Matthes,57
Hank Jacobs,57
Michael Ryan Segal,57
Kerry O'Malley,57
Slava Schoot,57
Michele Zanes,57
Allan Havey,57
Joey Vega,57
Neal Hemphill,57
Vernon E. Jordan Jr.,57
Johnny Chan,57
Lisa Gorlitsky,57
Nicole Brier,57
Tony Hoty,57
Mario Mendoza,57
Joe Zaloom,57
Josh Pais,70
John Gallagher Jr.,57
P.J. Brown,57
David Zayas,57
Michael Arkin,57
Alan Davidson,57
Conor O'Farrell,11
Lusia Strus,11
Zachary David Cope,11
Stephen Eugene Walker,11
Mary Kay Cook,11
Larry Neumann Jr.,11
Jennifer Morrison,11
Liza Weil,11
Gary Farmer,50
Sherrie Rose,17
Tony Salome,17
Traci Bingham,30
Peggy Trentini,17
Lark Voorhies,3
Bernie Mac,46
Rachael Leigh Cook,29
Loryn Locklin,13
Lincoln Kilpatrick,13
Vernon Wells,13
Carolyn Purdy-Gordon,13
Alan Zitner,13
Eric Briant Wells,13
Dragicia Debert,15
Harry Nurmi,13
Carmen Dell'Orefice,31
Kenneth Edelson,31
Adrian Grenier,42
Debra Messing,31
Leslie Shenkel,31
Debra Wilson,19
Naomi Campbell,19
Richard Belzer,33
Larry Pine,60
Delilah Cotto,19
Joie Lee,44
Joseph Runningfox,10
Bill Brochtrup,10
Sheila Tousey,10
Albert Finney,12
Barbara Hershey,23
Vicki Lewis,12
Tatsuo Matsumura,20
Kyôko Kagawa,20
Hisashi Igawa,20
George Tokoro,20
Masayuki Yui,20
Akira Terao,20
Takeshi Kusaka,20
Asei Kobayashi,20
Hidetaka Yoshioka,20
Yoshitaka Zushi,20
Mitsuru Hirata,20
Nobuto Okamoto,20
Noriko Honma,20
Shigeo Katô,20
Kôjirô Kusanagi,20
Utaroku Miyakoya,20
Kimihiro Reizei,20
Kinzoh Sakura,20
Mie Suzuki,20
Tetsuo Yamashita,20
Takao Zushi,20
Ralph Macchio,10
Marisa Tomei,48
Fred Gwynne,10
Lane Smith,21
Scott Wilson,41
Ray Aranha,41
Barton Heyman,62
Steve Boles,41
Nesbitt Blaisdell,41
Michael Cullen,41
Missy Yager,41
Jenny Krochmal,41
Arthur Bridgers,41
Eva Amurri Martino,41
Jack Henry Robbins,41
Molly Bryant,41
Pete Burris,41
Joan Glover,41
Lenore Banks,41
Cortez Nance Jr.,41
Adam Nelson,41
Jeremy Knaster,41
Marcus Lyle Brown,65
Anthony Michael Frederick,41
Thomas McGowan,41
Helen Prejean,41
Reese Witherspoon,45
Eric Mabius,32
Sean Patrick Thomas,39
Deborah Offner,19
Hiep Thi Le,19
Charlie O'Connell,19
Fred Norris,19
Ginger Williams,19
Steven Bauer,21
Frances Sternhagen,21
Mel Harris,21
Teri Austin,21
Gabrielle Carteris,21
Amanda Pombo,21
Kathleen Callan,21
Ed Hooks,21
Noe Montoya,21
Riq Boogie Espinoza,21
Carolyn Morrell,21
W. Allen Taylor,21
Scott Townley,21
Mary Uhland,21
Steve Schill,21
James Van Harper,21
Marcus Gilbert,10
Richard Grove,10
Timothy Patrick Quill,10
Michael Earl Reid,10
Patricia Tallman,10
Deke Anderson,10
Darlene Cates,24
Robert B. Hedges,24
George Haynes,24
Penelope Branning,24
Kay Bower,24
Tim Simek,24
Joe Stevens,24
Tim Green,24
Susan Loughran,24
Mark Jordan,24
Nicholas Stojanovich,24
Daniel Gullahorn,24
Ruben Rabasa,6
Luis Raúl,6
Brian Krause,14
Lisa Pelikan,14
Courtney Barilla,14
Brian Blain,14
Emma James,14
Jackson Barton,14
Nana Coburn,14
Peter Hehir,14
Alexander Petersons,14
John Mann,14
Wayne Pygram,14
John Dicks,14
Gus Mercurio,14
Kelli Williams,8
Lucy Deakins,8
Jill Schoelen,8
Kenneth Ransom,8
Cole Hauser,49
John Mighton,49
Rachel Majorowski,49
Colleen McCauley,49
Matt Mercier,49
Ralph St. George,49
Rob Lynds,49
Dan Washington,49
Derrick Bridgeman,49
Shannon Egleson,49
Rob Lyons,49
Steven Kozlowski,49
Jennifer Deathe,49
Scott William Winters,49
Philip Williams,49
Patrick O'Donnell,51
Jimmy Flynn,49
Joe Cannon,49
Ann Matacunas,49
Francesco Clemente,49
Jessica Morton,49
Barna Moricz,49
Libby Geller,49
Chas Lawther,49
Richard Fitzpatrick,63
Frank Nakashima,49
Christopher Britton,49
Bruce Hunter,49
Robert Talvano,49
James Allodi,49
Michael Arthur,49
Riva Di Paola,49
Daniel Olsen,49
Christian Harmony,49
Harmony Korine,49
Thomas Lundy,49
Paul McGillicuddy,49
Stephen Trouskie,49
Elisabeth Anne Hughes,49
Jodi Lyn O'Keefe,22
Lil' Kim,22
Dulé Hill,55
Tamara Mello,22
Tim Matheson,22
Dave Buzzotta,22
Shaun Weiss,11
Danny Tamberelli,11
Jussie Smollett,11
Carl Weathers,16
Bob Barker,16
Lee Trevino,16
Robert Smigel,16
Dennis Dugan,16
Kevin Nealon,16
Verne Lundquist,16
Jared Van Snellenberg,16
Ken Camroux,16
Jenny Wright,10
Jeremy Slate,10
Colleen Coffey,10
John Laughlin,10
Jason Mewes,50
Kevin Smith,50
Alanis Morissette,24
Bud Cort,45
Brian O'Halloran,50
Walt Flanagan,44
Scott Mosier,50
Dwight Ewell,32
Nancy Bach,24
Barret Hackney,24
Jared Pfennigwerth,24
Kitao Sakurai,24
Betty Aberlin,24
Jeff Anderson,33
Mark Joy,24
Nancy Mosser,24
Salli Richardson-Whitfield,39
Corwin Hawkins,39
Kim Wayans,39
Chris Spencer,39
Devin DeVasquez,39
Craig Ryan Ng,39
Don Diamont,39
Doug Kruse,39
Michael Bofshever,39
Renee Hicks,39
Robert Schimmel,39
Kristina Wagner,39
Bob Hughes,39
Michael Echols,39
Luanne Crawford,39
Lisa Mende,39
Deandre 'Silky' Russell,39
Derek Woolley,39
Diane Little,39
Erika Monroe,39
Gloria Grant,39
Shawn Lusader,39
Mark Ian Simon,39
Rafael H. Robledo,39
Pillow,39
Michael Wheels Parise,39
Twist,39
Bobby Jen,39
Nikki Fritz,39
Andrea Evans,39
Peter Facinelli,28
Jaime Pressly,21
Jennifer Lyons,21
Johnny Zander,21
Alec Ledd,21
Melissa Joan Hart,32
Sara Rue,21
Leslie Grossman,21
Michael Wright,33
Leslie Uggams,33
Sam Gordon,33
Marquise Wilson,33
Abe Vigoda,33
Joe Dallesandro,46
Maria R. Kelly,33
Sam Bottoms,33
Anthony Thomas,33
John Pittman,33
Karl Johnson,33
Andre Lamal,33
Frank Ferrara,33
Bryan Clark,33
Alex Brown,33
Nick Corello,33
Natalie Venetia Belcon,33
Brenden Richard Jefferson,60
Denetria Champ,33
Jason Schwartzman,12
Sara Tanaka,12
Stephen McCole,12
Kumar Pallana,12
Alexis Bledel,12
Andrew Wilson,22
Charlie Murphy,24
Robin Harris,13
Cynda Williams,13
Flavor Flav,13
Finn Carter,14
Michael Gross,14
Reba McEntire,14
Robert Jayne,14
Charlotte Stewart,14
Richard Marcus,14
Sunshine Parker,14
Michael Dan Wagner,14
Bibi Besch,14
Jon Kit Lee,11
Andrew Pang,11
Elizabeth Lindsey,11
Lisa Nicole Carson,29
Marie-Françoise Theodore,5
Ron Livingston,90
David Herman,30
Ajay Naidu,42
Diedrich Bader,30
Alexandra Wentworth,30
Joe Bays,30
Paul Willson,30
Kinna McInroe,30
Todd Duffey,30
Greg Pitts,30
Linda Wakeman,30
Jennifer Jane Emerson,30
Kyle Scott Jackson,30
Barbara George-Reiss,30
Tom Schuster,30
Rupert Reyes,30
Jackie Belvin,30
Gabriel Folse,30
Jesse De Luna,30
Justin Possenti,30
Jack Betts,40
Charissa Allen,30
Josh Bond,30
Amy Adams,18
Will Sasso,18
Adam West,18
Thomas Lennon,18
Richard Narita,18
Patti Yasutake,18
Rob Brownstein,19
Blake Gibbons,19
Tyler Cole Malinger,19
Joey Zimmerman,19
Russell B. McKenzie,19
Kobe Tai,19
Brian Grandison,19
John Cappon,19
Steve Fitchpatrick,19
Angelo Di Mascio Jr.,19
Linda Klein,19
Jennifer Lien,52
Ethan Suplee,92
Guy Torry,56
William Russ,52
Joe Cortese,52
Jason Bose Smith,52
Antonio David Lyons,52
Alex Sol,52
Keram Malicki-Sánchez,52
Michelle Christine White,52
Jonathan Fowler Jr.,52
Nicholas R. Oleson,52
Paul Le Mat,52
Thomas L. Bellissimo,52
Cherish Lee,52
Sam Vlahos,76
Tara Blanchard,52
Anne Lambton,52
Steve Wolford,52
Richard Noyce,52
Danso Gordon,52
David Basulto,52
Alexis Rose Coen,52
Kiante Elam,52
Paul Hopkins,52
Keith Odett,52
Paul E. Short,52
Nigel Miguel,52
Darrell Britt,52
Robert 'Duckie' Carpenter,52
Hans Cozzens,52
Maximillian Kesmodel,52
Barbie Marie,52
Allie Moss,52
Louis E. Rosas,52
Sam Sarpong,52
Jeremy Sweet,52
Selwyn Ward,52
Irene Grazioli,57
Anita Laurenzi,57
Tommaso Puntelli,57
Samuele Amighetti,57
Jean-Luc Bideau,57
Aldo Brugnini,57
Christoph Koncz,57
Clotilde Mollet,57
Florentín Groll,57
Johannes Silberschneider,57
Rainer Egger,57
Paul Koeker,57
Wolfgang Böck,57
Josef Mairginter,57
Johan Gotsch,57
Geza Hosszu-Legocky,57
David Alberman,57
Arthur Denberg,57
Andrzej Matuszewiski,57
Eva Marie Bryer,57
Dimitri Andreas,57
Sylvia Chang,57
Zifeng Liu,57
Tao Hong,57
Xio Fei Han,57
Zheng Wei Tan,57
Zhi Qing Zhou,57
Zhi Qiao,57
Kun Qi Cao,57
Rei Yang,57
Lidou,57
Monique Mercure,57
Ireneusz Bogajewicz,57
Sandra Oh,57
Paula de Vasconcelos,57
Rémy Girard,57
Marie-Josée Gauthier,57
Dany Laferrière,57
Dorothée Berryman,57
David La Haye,57
Gregory Hlady,57
Herman Meckler,57
Sheena Macdonald,57
Jody Shapiro,57
James Bradford,57
Joshua Bell,57
Sylvia Stewart,57
Wang Xiaoshuai,57
Richard Farnsworth,23
Jane Galloway Heitz,23
Joseph A. Carpenter,23
Donald Wiegert,23
Tracey Maloney,23
Dan Flannery,23
Ed Grennan,23
Gil Pearson,23
Barbara June Patterson,23
James Cada,23
Sally Wingert,23
Barbara Kingsley,23
Jim Haun,23
John Farley,23
Leroy Swadley,23
Ralph Feldhacker,23
Anastasia Webb,23
Matt Guidry,23
Wallace Wood,16
William Duff-Griffin,16
Lesley Ann Warren,19
Amelia Heinle,13
John Robotham,13
Steve Heinze,13
Nancy Lenehan,13
Katherine Borowitz,18
George DiCenzo,18
Bill Irwin,18
Georgina Cates,36
Matthew Sussman,18
Chris Papadopoulos,18
David Cale,18
Leo Bassi,18
Michel Serrault,3
Isabelle Huppert,3
Jean-François Balmer,3
Aitana Sánchez-Gijón,3
Romane Bohringer,3
Didier Bezace,3
George Gaynes,9
G. W. Bailey,9
Leslie Easterbrook,9
Michael Winslow,9
David Graf,9
Charlie Schlatter,9
Andrej Annenski,9
Chuck D.,13
Harvey Weinstein,13
Cherie Lunghi,13
Adrian Dunbar,33
Roger Hammond,17
Donald Sumpter,17
Derek Lyons,17
Ella Joyce,16
Charles Robinson,16
Dr. Dre,16
WC,16
F. Gary Gray,33
Mark Thompson,16
Geoff Callan,16
Natalie Desselle,16
Samuel Monroe Jr.,44
Regina Hall,7
Monica Calhoun,18
Chris Young,52
Megan Ward,35
Alex Désert,93
Gale Mayron,35
Jessica Walter,44
Jake Beecham,35
Darin Heames,35
Stivi Paskoski,35
Jody Racicot,35
Thomas Mitchell,35
Kevin Jubinville,35
George Clinton,35
Ted Kozma,35
Theo Caldwell,35
Larry Reynolds,35
Becky Thyre,35
Kevin Thigpen,35
Rob Gfroerer,35
Jonathan Wilson,35
M.J. Kang,35
Trent McMullen,35
David Berni,35
Jeff Clarke,35
Valentina Cardinalli,35
Adam Bocknek,35
Zak Penn,35
Janet McTeer,16
Micko Westmoreland,14
Alastair Cumming,14
Emily Woof,43
Joseph Beattie,14
Michael Feast,14
Lindsay Kemp,14
Ganiat Kasumu,14
Lee Mark Jones,14
David Hoyle,14
Adrienne Barbeau,19
Ramy Zada,19
Madeleine Potter,19
Bingo O'Malley,19
Holter Graham,19
Tom Atkins,19
Christine Forrest,19
Anthony Dileo Jr.,19
Peggy McIntaggart,19
Jeff Monahan,39
Stian Smestad,15
Louisa Milwood-Haigh,15
Bjørn Sundquist,15
Joachim Rafaelsen,15
William Ilkley,15
Trond Peter Stamsø Munch,15
Eva von Hanno,15
Kjell Stormoen,15
Karl Sundby,15
Knut Walle,15
Harald Brenna,15
John Sigurd Kristensen,15
Geo von Krogh,15
Frank Krog,15
Guy Fithen,15
Jessica Campbell,13
Mark Harelik,13
Phil Reeves,13
Molly Hagan,13
Delaney Driscoll,13
Frankie Ingrassia,13
Holmes Osborne,37
Nicholas D'Agosto,13
Vanessa Martinez,22
Maria de Medeiros,53
Duane Whitaker,81
Angela Jones,53
Phil LaMarr,53
Burr Steers,53
Jerome Patrick Hoban,53
Michael Gilden,53
Gary Shorelle,53
Susan Griffiths,53
Eric Clark,53
Joseph Pilato,53
Lorelei Leslie,53
Emil Sitka,53
Chandler Lindauer,53
Sy Sher,53
Robert Ruth,53
Rich Turner,63
Don Blakely,53
Carl Allen,53
Karen Maruyama,53
Linda Kaye,53
Stephen Hibbert,53
Lawrence Bender,71
Cie Allman,53
Rene Beard,53
Lori Pizzo,53
Devan Richardson,53
Ani Sava,53
Lynn Whitfield,28
Della Reese,4
Bobby Brown,4
Jimmy Yuill,11
Phyllida Law,11
Heather Langenkamp,41
David Newsom,41
Tracy Middendorf,41
Jeff Davis,41
Rob LaBelle,41
Marianne Maddalena,41
Gretchen Oehler,41
Sam Rubin,41
Sara Risher,41
Robert Shaye,71
Cindy Guidry,41
Yonda Davis,41
Michael Hagiwara,41
Kenneth Zanchi,41
Tuesday Knight,41
Beans Morocco,41
Tamara Mark,41
Deborah Zara Kobylt,41
Diane Nadeau,41
Star-Shemah Bobatoon,41
Lou Thornton,41
Cynthia Savage,41
Jessica Craven,41
Sandra Ellis Lafferty,41
Thomas G. Burt,41
Tina Vail,41
Kathryn Greenwood,41
Kevin Harrison,41
Amanda Wyss,41
Fran Bennett,41
Keri Lynn Pratt,11
Mark Metcalf,11
Faye Grant,11
Kris Park,11
Mark Webber,19
Gabriel Carpenter,11
Tommy Chong,11
Guillermo Díaz,24
Snoop Dogg,11
Laura Silverman,11
A.J. Johnson,8
Carol Kane,36
Michael Vartan,11
Jean De Baer,11
Elizabeth Franz,11
Edoardo Ballerini,11
Barry Corbin,24
John Cullum,24
Roselyn Sánchez,24
Sarah Paulson,24
Diego Fuentes,24
Andrew Jackson,24
Dalton James,24
Sam Gifaldi,24
Harper Roisman,29
Natalia Cigliuti,24
Gary Owen,24
David Deveau,24
Kimberly Karpinski,24
Grant Boulton,24
Cabral Rock,24
Kathryn Winslow,24
Joseph Bennett,12
Adrian Ross Magenty,12
James Wilby,12
Jemma Redgrave,12
Crispin Bonham-Carter,12
Philip Tan,13
Rodney Kageyama,13
Renee Griffin,13
Reid Asato,13
Takayo Fischer,13
Simon Rhee,13
Vernee Watson-Johnson,13
Vince Vieluf,7
Joseph D. Reitman,7
Nicole Arlyn,7
Amy Locane,6
Anna Friel,4
Paul Bettany,4
Jeffrey D. Sams,13
Marcia Wright,13
Carl Wright,13
Mel Jackson,13
Morgan Méchelle Smith,13
John M. Watson Sr.,13
Anita Mui,20
Françoise Yip,8
Bill Tung,20
Marc Akerstream,8
Garvin Cross,8
Morgan Lam,8
Kris Lord,8
Carrie Cain-Sparks,8
Catherine Oxenberg,4
Kerry Walker,14
Tungia Baker,14
Ian Mune,14
Genevieve Lemon,14
Te Whatanui Skipwith,14
Bruce Allpress,14
Rose McIver,14
Neil Gudsell,14
Jon Sperry,14
Carlos Andrés Gómez,15
Angel Aviles,15
Carlos Gallardo,21
Albert Michel Jr.,15
David Alvarado,15
Angela Lanza,15
Elizabeth Rodriguez,15
Mary Tyler Moore,24
Josh Brolin,24
Beth Ostrosky,24
John Ford Noonan,24
Charlet Oberly,24
Nadia Dajani,24
Don Creech,24
Clarke Bittner,24
Tony Kruk,24
Jonathan Teague Cook,24
Steve Moreno,24
Tori Davis,24
Shawn Michael Howard,24
Suzanne Snyder,24
Richard Brooks,9
Hassan Johnson,9
Robert Turano,11
Gabriel Mann,11
George Martin,11
Jonathan Brandis,11
Jack Ferver,11
Rutger Hauer,21
Michael J. Pollard,21
Alastair Duncan,21
Ian Dury,21
Roberta Eaton,21
Tony Steedman,21
Steven Hartley,29
Colin Skeaping,21
Dave Duffy,21
Paul Grayson,21
Chris Chappell,21
Charlotte Hick,21
Morris Paton,21
Alan Stocks,21
Tina Shaw,21
Jeremy James Kissner,8
Cheryl Ladd,8
Andrew Bicknell,8
Farren Monet,8
Valérie Lemercier,14
Isabelle Nanty,14
Gérard Séty,14
Didier Pain,14
Michel Peyrelon,14
François Lalande,14
Scott 'Carrot Top' Thompson,8
Courtney Thorne-Smith,8
Sean Patrick Flanery,28
David Della Rocco,14
David Ferry,14
Brian Mahoney,14
Bob Marley,14
Robert Pemberton,14
Dot Jones,14
